timestamp,PM2_5,PM10,Temperatura,Humedad,Presion,CO2,Latitud,Longitud
2024-03-26 01:00:00,51.43,85.53,25.0,85,1014.88,526,-8.1098,-79.0238
2024-03-26 02:00:00,68.31,116.86,27.1,101,1007.85,588,-8.1098,-79.0238
2024-03-26 03:00:00,71.44,120.0,27.3,98,1015.94,609,-8.1098,-79.0238
2024-03-26 04:00:00,65.56,120.0,29.1,95,1001.05,639,-8.1098,-79.0238
2024-03-26 05:00:00,54.8,89.86,26.3,95,1010.19,662,-8.1098,-79.0238
2024-03-26 06:00:00,64.38,120.0,28.7,96,1010.44,684,-8.1098,-79.0238
2024-03-26 07:00:00,73.5,119.61,26.3,93,1008.99,629,-8.1098,-79.0238
2024-03-26 08:00:00,68.85,120.0,26.1,94,1004.46,611,-8.1098,-79.0238
2024-03-26 09:00:00,56.97,104.89,25.8,95,1009.56,601,-8.1098,-79.0238
2024-03-26 10:00:00,59.59,106.53,28.6,92,998.09,616,-8.1098,-79.0238
2024-03-26 11:00:00,65.27,120.0,24.6,92,1007.65,539,-8.1098,-79.0238
2024-03-26 12:00:00,57.6,120.0,28.8,102,1012.94,483,-8.1098,-79.0238
2024-03-26 13:00:00,48.77,80.74,24.6,95,1013.09,450,-8.1098,-79.0238
2024-03-26 14:00:00,54.04,88.21,26.7,91,1011.51,450,-8.1098,-79.0238
2024-03-26 15:00:00,42.62,99.97,27.3,98,1014.16,450,-8.1098,-79.0238
2024-03-26 16:00:00,39.28,76.6,22.2,94,1012.59,450,-8.1098,-79.0238
2024-03-26 17:00:00,51.65,94.43,22.8,96,1001.85,450,-8.1098,-79.0238
2024-03-26 18:00:00,36.69,77.99,29.6,97,1014.77,450,-8.1098,-79.0238
2024-03-26 19:00:00,47.87,72.02,31.1,93,1007.6,450,-8.1098,-79.0238
2024-03-26 20:00:00,44.57,79.99,29.7,101,1019.08,450,-8.1098,-79.0238
2024-03-26 21:00:00,47.91,110.13,27.8,95,1001.58,450,-8.1098,-79.0238
2024-03-26 22:00:00,52.7,120.0,23.9,98,1004.29,450,-8.1098,-79.0238
2024-03-26 23:00:00,49.46,104.85,25.3,89,1007.99,450,-8.1098,-79.0238
2024-03-27 00:00:00,54.44,100.05,28.7,99,1007.79,480,-8.1098,-79.0238
2024-03-27 01:00:00,55.09,120.0,25.0,89,1005.22,527,-8.1098,-79.0238
2024-03-27 02:00:00,56.58,92.88,26.9,99,1008.14,605,-8.1098,-79.0238
2024-03-27 03:00:00,53.69,120.0,24.5,100,1018.69,577,-8.1098,-79.0238
2024-03-27 04:00:00,64.13,120.0,28.5,94,1002.28,574,-8.1098,-79.0238
2024-03-27 05:00:00,62.46,107.95,27.2,102,1008.41,625,-8.1098,-79.0238
2024-03-27 06:00:00,63.85,102.88,29.1,92,1011.39,693,-8.1098,-79.0238
2024-03-27 07:00:00,61.49,120.0,31.2,95,1013.01,644,-8.1098,-79.0238
2024-03-27 08:00:00,60.26,111.74,28.4,101,1010.82,626,-8.1098,-79.0238
2024-03-27 09:00:00,65.67,110.89,25.3,97,1001.6,596,-8.1098,-79.0238
2024-03-27 10:00:00,64.49,100.95,28.0,88,1008.68,602,-8.1098,-79.0238
2024-03-27 11:00:00,52.23,118.97,27.6,97,1005.6,513,-8.1098,-79.0238
2024-03-27 12:00:00,66.76,120.0,27.8,92,1015.31,452,-8.1098,-79.0238
2024-03-27 13:00:00,57.05,106.79,26.1,99,1010.01,450,-8.1098,-79.0238
2024-03-27 14:00:00,56.63,117.26,29.3,90,1007.74,450,-8.1098,-79.0238
2024-03-27 15:00:00,51.7,106.66,25.5,91,1006.71,450,-8.1098,-79.0238
2024-03-27 16:00:00,50.8,109.91,23.7,95,1001.34,450,-8.1098,-79.0238
2024-03-27 17:00:00,47.45,92.49,24.9,103,1020.0,450,-8.1098,-79.0238
2024-03-27 18:00:00,38.48,90.16,26.0,83,1008.94,450,-8.1098,-79.0238
2024-03-27 19:00:00,38.77,62.16,25.5,88,1005.84,450,-8.1098,-79.0238
2024-03-27 20:00:00,50.14,86.15,28.2,94,1010.36,450,-8.1098,-79.0238
2024-03-27 21:00:00,41.97,74.11,27.3,95,1012.84,450,-8.1098,-79.0238
2024-03-27 22:00:00,48.62,86.85,28.8,95,1020.12,450,-8.1098,-79.0238
2024-03-27 23:00:00,60.04,120.0,22.9,88,1014.51,475,-8.1098,-79.0238
2024-03-28 00:00:00,58.33,113.89,23.2,89,1011.4,460,-8.1098,-79.0238
2024-03-28 01:00:00,62.69,120.0,26.8,102,1009.5,537,-8.1098,-79.0238
2024-03-28 02:00:00,59.94,100.36,27.2,91,1004.65,605,-8.1098,-79.0238
2024-03-28 03:00:00,65.75,104.63,22.1,91,1007.51,574,-8.1098,-79.0238
2024-03-28 04:00:00,59.79,120.0,26.6,93,1006.07,587,-8.1098,-79.0238
2024-03-28 05:00:00,57.59,120.0,26.2,99,1001.06,703,-8.1098,-79.0238
2024-03-28 06:00:00,63.4,120.0,29.6,93,1006.52,674,-8.1098,-79.0238
2024-03-28 07:00:00,59.79,120.0,25.1,94,1001.9,654,-8.1098,-79.0238
2024-03-28 08:00:00,63.36,120.0,26.9,96,1010.97,590,-8.1098,-79.0238
2024-03-28 09:00:00,62.5,114.55,29.7,102,1006.6,638,-8.1098,-79.0238
2024-03-28 10:00:00,68.94,104.78,26.1,85,1004.21,510,-8.1098,-79.0238
2024-03-28 11:00:00,47.88,112.9,22.6,93,1007.97,604,-8.1098,-79.0238
2024-03-28 12:00:00,46.43,115.18,29.3,103,1005.43,511,-8.1098,-79.0238
2024-03-28 13:00:00,53.77,96.57,27.4,87,1009.2,450,-8.1098,-79.0238
2024-03-28 14:00:00,54.99,83.87,28.5,95,1019.12,450,-8.1098,-79.0238
2024-03-28 15:00:00,36.65,90.94,28.0,103,1009.45,450,-8.1098,-79.0238
2024-03-28 16:00:00,52.52,79.15,23.3,94,998.75,450,-8.1098,-79.0238
2024-03-28 17:00:00,41.55,63.63,27.7,95,1009.37,450,-8.1098,-79.0238
2024-03-28 18:00:00,42.41,95.81,25.4,86,1005.63,450,-8.1098,-79.0238
2024-03-28 19:00:00,50.06,86.19,26.7,89,1002.01,450,-8.1098,-79.0238
2024-03-28 20:00:00,43.63,97.19,26.3,95,1008.57,450,-8.1098,-79.0238
2024-03-28 21:00:00,43.25,93.07,19.9,95,1014.73,450,-8.1098,-79.0238
2024-03-28 22:00:00,52.52,80.85,28.0,93,1005.29,450,-8.1098,-79.0238
2024-03-28 23:00:00,47.62,107.22,26.0,97,1005.42,485,-8.1098,-79.0238
2024-03-29 00:00:00,54.56,102.86,25.5,98,1005.47,456,-8.1098,-79.0238
2024-03-29 01:00:00,62.16,106.76,26.5,100,1005.94,556,-8.1098,-79.0238
2024-03-29 02:00:00,64.82,120.0,26.4,88,1007.21,570,-8.1098,-79.0238
2024-03-29 03:00:00,62.6,120.0,25.1,88,1010.92,607,-8.1098,-79.0238
2024-03-29 04:00:00,56.35,99.56,29.1,97,1012.47,667,-8.1098,-79.0238
2024-03-29 05:00:00,66.61,120.0,29.1,93,1011.9,632,-8.1098,-79.0238
2024-03-29 06:00:00,58.78,103.61,26.6,99,1007.25,677,-8.1098,-79.0238
2024-03-29 07:00:00,69.18,120.0,24.9,94,1012.67,625,-8.1098,-79.0238
2024-03-29 08:00:00,69.8,120.0,28.5,84,1011.85,636,-8.1098,-79.0238
2024-03-29 09:00:00,66.69,103.13,29.7,89,1005.15,619,-8.1098,-79.0238
2024-03-29 10:00:00,56.61,117.01,27.5,88,1007.08,635,-8.1098,-79.0238
2024-03-29 11:00:00,62.35,100.82,29.8,100,1005.32,513,-8.1098,-79.0238
2024-03-29 12:00:00,53.12,85.0,22.9,100,1008.1,479,-8.1098,-79.0238
2024-03-29 13:00:00,47.83,77.56,24.4,91,1003.84,476,-8.1098,-79.0238
2024-03-29 14:00:00,56.16,114.23,28.5,93,1003.94,450,-8.1098,-79.0238
2024-03-29 15:00:00,43.6,76.99,24.7,92,1012.21,450,-8.1098,-79.0238
2024-03-29 16:00:00,41.76,81.23,27.4,98,1006.92,450,-8.1098,-79.0238
2024-03-29 17:00:00,40.67,96.77,26.6,93,1004.57,450,-8.1098,-79.0238
2024-03-29 18:00:00,47.55,99.99,28.3,93,1005.06,450,-8.1098,-79.0238
2024-03-29 19:00:00,49.38,116.4,24.5,94,1015.34,450,-8.1098,-79.0238
2024-03-29 20:00:00,42.14,77.78,22.4,94,1015.13,450,-8.1098,-79.0238
2024-03-29 21:00:00,50.88,120.0,28.7,96,1008.29,450,-8.1098,-79.0238
2024-03-29 22:00:00,55.12,119.92,25.9,91,1008.28,450,-8.1098,-79.0238
2024-03-29 23:00:00,50.06,77.74,26.7,99,1006.84,450,-8.1098,-79.0238
2024-03-30 00:00:00,53.81,120.0,24.8,93,1000.83,503,-8.1098,-79.0238
2024-03-30 01:00:00,60.76,120.0,29.0,92,1009.05,519,-8.1098,-79.0238
2024-03-30 02:00:00,60.17,120.0,27.3,99,1003.02,545,-8.1098,-79.0238
2024-03-30 03:00:00,64.27,120.0,21.7,97,1009.78,599,-8.1098,-79.0238
2024-03-30 04:00:00,60.16,120.0,25.8,100,1009.26,704,-8.1098,-79.0238
2024-03-30 05:00:00,65.62,120.0,24.9,94,1009.87,660,-8.1098,-79.0238
2024-03-30 06:00:00,62.42,107.03,29.0,93,1004.82,590,-8.1098,-79.0238
2024-03-30 07:00:00,69.75,120.0,26.6,100,994.92,666,-8.1098,-79.0238
2024-03-30 08:00:00,63.73,105.1,25.1,101,1004.18,661,-8.1098,-79.0238
2024-03-30 09:00:00,54.35,89.17,29.7,98,999.77,588,-8.1098,-79.0238
2024-03-30 10:00:00,57.98,98.96,25.8,87,1015.69,599,-8.1098,-79.0238
2024-03-30 11:00:00,59.59,120.0,26.4,92,1002.08,477,-8.1098,-79.0238
2024-03-30 12:00:00,53.87,105.24,29.7,87,1013.77,504,-8.1098,-79.0238
2024-03-30 13:00:00,56.59,120.0,29.5,89,1008.88,467,-8.1098,-79.0238
2024-03-30 14:00:00,49.88,91.58,28.8,88,1005.94,450,-8.1098,-79.0238
2024-03-30 15:00:00,47.2,110.63,28.2,91,1014.74,450,-8.1098,-79.0238
2024-03-30 16:00:00,43.42,97.53,30.6,95,1014.94,450,-8.1098,-79.0238
2024-03-30 17:00:00,47.11,116.13,30.0,111,1001.21,450,-8.1098,-79.0238
2024-03-30 18:00:00,43.99,109.58,26.1,88,1011.17,450,-8.1098,-79.0238
2024-03-30 19:00:00,44.58,78.95,25.7,99,1001.94,450,-8.1098,-79.0238
2024-03-30 20:00:00,48.07,91.95,30.1,87,1006.89,450,-8.1098,-79.0238
2024-03-30 21:00:00,36.93,75.03,30.8,110,1005.33,450,-8.1098,-79.0238
2024-03-30 22:00:00,51.09,90.9,24.4,94,1002.08,450,-8.1098,-79.0238
2024-03-30 23:00:00,48.37,110.58,28.0,98,1006.89,471,-8.1098,-79.0238
2024-03-31 00:00:00,46.77,79.57,26.4,103,1005.82,450,-8.1098,-79.0238
2024-03-31 01:00:00,48.41,120.0,29.4,100,1008.26,520,-8.1098,-79.0238
2024-03-31 02:00:00,53.84,100.65,28.8,98,1011.85,558,-8.1098,-79.0238
2024-03-31 03:00:00,67.83,120.0,24.9,98,1013.03,573,-8.1098,-79.0238
2024-03-31 04:00:00,58.83,95.9,28.8,99,1015.17,612,-8.1098,-79.0238
2024-03-31 05:00:00,63.33,120.0,26.9,98,1005.03,639,-8.1098,-79.0238
2024-03-31 06:00:00,62.47,110.55,27.8,90,1013.94,642,-8.1098,-79.0238
2024-03-31 07:00:00,62.08,114.9,23.6,106,1011.12,647,-8.1098,-79.0238
2024-03-31 08:00:00,66.71,111.87,26.7,98,1008.37,574,-8.1098,-79.0238
2024-03-31 09:00:00,57.92,89.3,29.2,106,1014.77,640,-8.1098,-79.0238
2024-03-31 10:00:00,60.11,96.37,27.0,87,1009.39,593,-8.1098,-79.0238
2024-03-31 11:00:00,56.12,115.9,27.9,95,1012.69,529,-8.1098,-79.0238
2024-03-31 12:00:00,57.65,120.0,31.4,93,1001.87,533,-8.1098,-79.0238
2024-03-31 13:00:00,56.63,120.0,29.6,96,1007.48,501,-8.1098,-79.0238
2024-03-31 14:00:00,48.71,96.55,27.6,99,1006.78,450,-8.1098,-79.0238
2024-03-31 15:00:00,48.79,107.72,26.5,98,1016.45,450,-8.1098,-79.0238
2024-03-31 16:00:00,41.66,93.85,26.0,93,1006.0,450,-8.1098,-79.0238
2024-03-31 17:00:00,41.56,90.7,28.0,105,1007.12,450,-8.1098,-79.0238
2024-03-31 18:00:00,47.29,80.14,28.6,93,1004.85,450,-8.1098,-79.0238
2024-03-31 19:00:00,40.89,79.91,29.5,98,1006.71,450,-8.1098,-79.0238
2024-03-31 20:00:00,42.36,72.71,28.9,99,1007.2,450,-8.1098,-79.0238
2024-03-31 21:00:00,45.38,88.94,28.6,103,1009.44,450,-8.1098,-79.0238
2024-03-31 22:00:00,47.8,83.85,24.4,100,1010.14,450,-8.1098,-79.0238
2024-03-31 23:00:00,57.15,120.0,25.6,95,1008.63,450,-8.1098,-79.0238
2024-04-01 00:00:00,48.75,120.0,28.2,96,1006.16,527,-8.1098,-79.0238
2024-04-01 01:00:00,58.06,107.55,28.5,99,1009.65,551,-8.1098,-79.0238
2024-04-01 02:00:00,58.08,120.0,27.7,96,1011.26,595,-8.1098,-79.0238
2024-04-01 03:00:00,65.15,97.82,23.0,95,1016.15,560,-8.1098,-79.0238
2024-04-01 04:00:00,68.6,120.0,29.6,95,1007.04,622,-8.1098,-79.0238
2024-04-01 05:00:00,60.15,120.0,27.2,94,1012.26,648,-8.1098,-79.0238
2024-04-01 06:00:00,72.93,120.0,26.5,102,1015.6,682,-8.1098,-79.0238
2024-04-01 07:00:00,60.88,115.76,28.6,99,1005.48,642,-8.1098,-79.0238
2024-04-01 08:00:00,69.18,120.0,25.2,94,1014.75,619,-8.1098,-79.0238
2024-04-01 09:00:00,70.92,120.0,26.3,98,1007.92,643,-8.1098,-79.0238
2024-04-01 10:00:00,62.59,112.2,25.8,89,1013.58,621,-8.1098,-79.0238
2024-04-01 11:00:00,60.07,114.83,29.0,89,1009.2,566,-8.1098,-79.0238
2024-04-01 12:00:00,50.55,81.15,27.1,100,1003.62,511,-8.1098,-79.0238
2024-04-01 13:00:00,46.97,91.94,27.3,103,1004.47,450,-8.1098,-79.0238
2024-04-01 14:00:00,52.87,103.47,26.3,93,1009.06,450,-8.1098,-79.0238
2024-04-01 15:00:00,53.03,101.15,26.9,97,1003.58,450,-8.1098,-79.0238
2024-04-01 16:00:00,43.44,77.25,21.1,89,1007.87,450,-8.1098,-79.0238
2024-04-01 17:00:00,51.48,79.38,26.0,88,996.62,450,-8.1098,-79.0238
2024-04-01 18:00:00,52.33,87.54,29.2,93,1003.89,450,-8.1098,-79.0238
2024-04-01 19:00:00,41.31,93.88,25.2,87,1001.63,450,-8.1098,-79.0238
2024-04-01 20:00:00,45.95,72.79,23.7,92,1002.18,450,-8.1098,-79.0238
2024-04-01 21:00:00,47.8,75.53,24.1,87,1014.4,450,-8.1098,-79.0238
2024-04-01 22:00:00,45.03,104.59,25.9,97,1016.44,452,-8.1098,-79.0238
2024-04-01 23:00:00,57.75,95.59,28.9,90,1010.07,476,-8.1098,-79.0238
2024-04-02 00:00:00,51.92,93.37,26.0,94,1010.94,464,-8.1098,-79.0238
2024-04-02 01:00:00,60.3,105.0,26.6,95,1006.14,472,-8.1098,-79.0238
2024-04-02 02:00:00,62.73,116.8,27.0,93,1009.61,590,-8.1098,-79.0238
2024-04-02 03:00:00,66.11,120.0,28.1,93,1012.27,640,-8.1098,-79.0238
2024-04-02 04:00:00,61.78,119.98,24.7,95,1006.1,597,-8.1098,-79.0238
2024-04-02 05:00:00,59.55,120.0,31.2,95,1005.38,602,-8.1098,-79.0238
2024-04-02 06:00:00,64.43,120.0,27.0,95,1008.93,674,-8.1098,-79.0238
2024-04-02 07:00:00,67.54,120.0,27.1,87,1007.7,683,-8.1098,-79.0238
2024-04-02 08:00:00,58.19,88.04,24.6,95,1009.85,570,-8.1098,-79.0238
2024-04-02 09:00:00,55.15,87.11,24.7,89,1001.6,578,-8.1098,-79.0238
2024-04-02 10:00:00,66.03,109.97,27.8,101,1006.41,591,-8.1098,-79.0238
2024-04-02 11:00:00,59.99,99.17,28.1,96,1005.74,535,-8.1098,-79.0238
2024-04-02 12:00:00,46.8,89.51,28.8,95,1009.62,474,-8.1098,-79.0238
2024-04-02 13:00:00,53.67,120.0,29.6,100,1007.77,451,-8.1098,-79.0238
2024-04-02 14:00:00,53.0,120.0,25.9,91,1001.18,450,-8.1098,-79.0238
2024-04-02 15:00:00,47.04,96.92,24.3,86,1015.79,450,-8.1098,-79.0238
2024-04-02 16:00:00,43.76,107.61,29.5,98,1004.93,450,-8.1098,-79.0238
2024-04-02 17:00:00,44.03,88.2,24.5,101,1007.64,450,-8.1098,-79.0238
2024-04-02 18:00:00,56.88,115.34,28.7,94,1007.17,450,-8.1098,-79.0238
2024-04-02 19:00:00,44.52,102.66,26.7,96,1008.73,450,-8.1098,-79.0238
2024-04-02 20:00:00,36.58,63.5,29.7,99,1001.71,450,-8.1098,-79.0238
2024-04-02 21:00:00,39.81,63.98,24.5,90,1013.94,450,-8.1098,-79.0238
2024-04-02 22:00:00,49.82,104.23,29.0,98,995.76,450,-8.1098,-79.0238
2024-04-02 23:00:00,65.19,113.03,26.9,96,1010.06,464,-8.1098,-79.0238
2024-04-03 00:00:00,46.87,107.04,30.8,87,1006.76,497,-8.1098,-79.0238
2024-04-03 01:00:00,58.58,120.0,26.2,99,1007.61,539,-8.1098,-79.0238
2024-04-03 02:00:00,66.32,120.0,25.4,100,1007.5,580,-8.1098,-79.0238
2024-04-03 03:00:00,71.94,120.0,30.4,93,1001.95,654,-8.1098,-79.0238
2024-04-03 04:00:00,62.78,120.0,27.6,97,1008.37,622,-8.1098,-79.0238
2024-04-03 05:00:00,69.41,110.95,29.6,85,1007.44,659,-8.1098,-79.0238
2024-04-03 06:00:00,62.88,101.19,26.3,95,1018.5,653,-8.1098,-79.0238
2024-04-03 07:00:00,67.64,120.0,22.4,99,1004.86,668,-8.1098,-79.0238
2024-04-03 08:00:00,60.4,120.0,23.8,96,1003.67,645,-8.1098,-79.0238
2024-04-03 09:00:00,72.28,120.0,27.7,95,1007.69,594,-8.1098,-79.0238
2024-04-03 10:00:00,50.81,113.34,26.1,98,1016.41,574,-8.1098,-79.0238
2024-04-03 11:00:00,57.33,103.61,30.7,96,1010.33,574,-8.1098,-79.0238
2024-04-03 12:00:00,55.63,120.0,23.6,93,1009.76,529,-8.1098,-79.0238
2024-04-03 13:00:00,60.14,120.0,28.1,89,1013.04,450,-8.1098,-79.0238
2024-04-03 14:00:00,56.15,120.0,26.9,97,1007.29,450,-8.1098,-79.0238
2024-04-03 15:00:00,50.47,100.93,26.0,96,1011.85,450,-8.1098,-79.0238
2024-04-03 16:00:00,43.43,86.23,30.6,95,1004.89,450,-8.1098,-79.0238
2024-04-03 17:00:00,48.47,105.94,23.8,99,1012.57,450,-8.1098,-79.0238
2024-04-03 18:00:00,40.55,78.02,23.1,91,1010.2,450,-8.1098,-79.0238
2024-04-03 19:00:00,51.81,82.37,29.0,101,1002.83,450,-8.1098,-79.0238
2024-04-03 20:00:00,48.87,76.54,26.7,101,1016.92,450,-8.1098,-79.0238
2024-04-03 21:00:00,46.47,82.24,30.2,95,1006.8,450,-8.1098,-79.0238
2024-04-03 22:00:00,54.68,102.68,26.3,93,1018.72,450,-8.1098,-79.0238
2024-04-03 23:00:00,59.21,101.56,27.7,83,1005.2,463,-8.1098,-79.0238
2024-04-04 00:00:00,56.96,94.62,28.7,91,1002.75,485,-8.1098,-79.0238
2024-04-04 01:00:00,53.64,120.0,30.3,100,1008.25,575,-8.1098,-79.0238
2024-04-04 02:00:00,61.2,120.0,28.6,92,1010.29,594,-8.1098,-79.0238
2024-04-04 03:00:00,56.85,97.16,22.3,102,1013.49,623,-8.1098,-79.0238
2024-04-04 04:00:00,61.38,120.0,27.3,93,1014.85,641,-8.1098,-79.0238
2024-04-04 05:00:00,58.36,120.0,24.1,92,1009.23,650,-8.1098,-79.0238
2024-04-04 06:00:00,75.9,120.0,25.6,93,1003.13,631,-8.1098,-79.0238
2024-04-04 07:00:00,59.17,102.76,24.5,99,1016.74,664,-8.1098,-79.0238
2024-04-04 08:00:00,59.94,120.0,28.6,99,1007.3,635,-8.1098,-79.0238
2024-04-04 09:00:00,60.46,117.08,26.8,95,1012.35,605,-8.1098,-79.0238
2024-04-04 10:00:00,65.92,118.28,26.4,95,1002.13,559,-8.1098,-79.0238
2024-04-04 11:00:00,56.55,108.64,24.5,103,1000.02,520,-8.1098,-79.0238
2024-04-04 12:00:00,49.89,84.61,24.0,93,1010.16,466,-8.1098,-79.0238
2024-04-04 13:00:00,52.19,107.72,32.7,90,1021.25,450,-8.1098,-79.0238
2024-04-04 14:00:00,49.64,115.31,28.7,91,1009.63,450,-8.1098,-79.0238
2024-04-04 15:00:00,47.08,108.91,31.1,92,1004.88,450,-8.1098,-79.0238
2024-04-04 16:00:00,44.51,81.1,26.2,93,1007.24,450,-8.1098,-79.0238
2024-04-04 17:00:00,44.05,82.2,24.5,106,1005.09,450,-8.1098,-79.0238
2024-04-04 18:00:00,51.68,120.0,29.5,91,1011.98,450,-8.1098,-79.0238
2024-04-04 19:00:00,45.38,95.66,30.7,102,1006.5,450,-8.1098,-79.0238
2024-04-04 20:00:00,49.55,111.7,26.9,91,1005.95,450,-8.1098,-79.0238
2024-04-04 21:00:00,43.7,95.74,24.8,103,1013.46,450,-8.1098,-79.0238
2024-04-04 22:00:00,44.42,69.42,24.9,94,1008.49,450,-8.1098,-79.0238
2024-04-04 23:00:00,56.21,85.28,28.4,92,1006.23,497,-8.1098,-79.0238
2024-04-05 00:00:00,52.2,97.72,27.9,95,1004.1,516,-8.1098,-79.0238
2024-04-05 01:00:00,55.13,114.66,25.6,106,1012.83,525,-8.1098,-79.0238
2024-04-05 02:00:00,58.69,111.64,25.6,97,1000.83,634,-8.1098,-79.0238
2024-04-05 03:00:00,71.0,120.0,25.8,99,1008.02,555,-8.1098,-79.0238
2024-04-05 04:00:00,67.01,120.0,24.2,110,1004.74,581,-8.1098,-79.0238
2024-04-05 05:00:00,70.64,116.78,27.1,96,1007.75,670,-8.1098,-79.0238
2024-04-05 06:00:00,64.8,120.0,24.6,92,1007.0,682,-8.1098,-79.0238
2024-04-05 07:00:00,64.47,120.0,26.5,99,1006.95,613,-8.1098,-79.0238
2024-04-05 08:00:00,61.63,120.0,23.8,99,999.16,569,-8.1098,-79.0238
2024-04-05 09:00:00,55.61,120.0,23.4,82,998.8,589,-8.1098,-79.0238
2024-04-05 10:00:00,55.08,120.0,25.9,87,1006.61,561,-8.1098,-79.0238
2024-04-05 11:00:00,59.77,116.99,27.9,101,1008.75,561,-8.1098,-79.0238
2024-04-05 12:00:00,60.88,120.0,29.0,93,1014.68,484,-8.1098,-79.0238
2024-04-05 13:00:00,49.37,75.37,28.5,93,1004.91,450,-8.1098,-79.0238
2024-04-05 14:00:00,54.26,120.0,30.1,90,1008.99,497,-8.1098,-79.0238
2024-04-05 15:00:00,43.82,95.11,22.4,89,1013.69,450,-8.1098,-79.0238
2024-04-05 16:00:00,50.71,119.16,26.6,96,1004.52,450,-8.1098,-79.0238
2024-04-05 17:00:00,47.73,83.74,26.4,89,1002.32,450,-8.1098,-79.0238
2024-04-05 18:00:00,51.58,119.98,29.0,87,998.4,450,-8.1098,-79.0238
2024-04-05 19:00:00,40.56,85.58,28.1,97,1016.48,450,-8.1098,-79.0238
2024-04-05 20:00:00,34.16,68.92,26.0,91,1009.95,450,-8.1098,-79.0238
2024-04-05 21:00:00,50.19,109.28,26.6,90,1015.72,450,-8.1098,-79.0238
2024-04-05 22:00:00,52.15,120.0,27.2,93,1010.56,450,-8.1098,-79.0238
2024-04-05 23:00:00,51.75,120.0,24.1,88,1009.13,459,-8.1098,-79.0238
2024-04-06 00:00:00,57.84,99.43,27.2,97,1004.0,575,-8.1098,-79.0238
2024-04-06 01:00:00,50.68,91.92,28.0,92,1004.95,513,-8.1098,-79.0238
2024-04-06 02:00:00,61.31,106.22,25.0,94,1008.78,544,-8.1098,-79.0238
2024-04-06 03:00:00,55.48,112.49,28.6,95,1014.54,596,-8.1098,-79.0238
2024-04-06 04:00:00,66.69,120.0,20.4,93,1006.46,619,-8.1098,-79.0238
2024-04-06 05:00:00,66.5,120.0,25.8,100,1002.85,663,-8.1098,-79.0238
2024-04-06 06:00:00,64.93,116.3,25.8,100,1004.04,601,-8.1098,-79.0238
2024-04-06 07:00:00,70.83,120.0,25.7,100,1014.87,707,-8.1098,-79.0238
2024-04-06 08:00:00,68.57,113.08,28.4,95,1011.75,662,-8.1098,-79.0238
2024-04-06 09:00:00,66.61,116.8,27.9,102,1003.04,565,-8.1098,-79.0238
2024-04-06 10:00:00,63.54,120.0,23.9,85,1006.22,656,-8.1098,-79.0238
2024-04-06 11:00:00,55.86,120.0,26.1,99,1014.04,532,-8.1098,-79.0238
2024-04-06 12:00:00,55.96,120.0,26.7,92,1012.31,531,-8.1098,-79.0238
2024-04-06 13:00:00,51.84,107.33,32.2,91,1004.95,455,-8.1098,-79.0238
2024-04-06 14:00:00,49.3,99.6,24.2,99,1009.69,450,-8.1098,-79.0238
2024-04-06 15:00:00,48.8,83.57,29.0,95,1003.38,453,-8.1098,-79.0238
2024-04-06 16:00:00,50.83,100.23,26.0,84,1010.3,450,-8.1098,-79.0238
2024-04-06 17:00:00,46.03,87.83,25.6,95,1010.69,450,-8.1098,-79.0238
2024-04-06 18:00:00,52.02,120.0,28.8,99,1004.9,450,-8.1098,-79.0238
2024-04-06 19:00:00,47.12,85.11,28.6,95,1009.9,450,-8.1098,-79.0238
2024-04-06 20:00:00,46.3,110.04,27.0,93,1002.09,450,-8.1098,-79.0238
2024-04-06 21:00:00,47.67,79.6,28.1,97,1011.86,450,-8.1098,-79.0238
2024-04-06 22:00:00,48.82,118.82,26.7,103,1012.14,450,-8.1098,-79.0238
2024-04-06 23:00:00,58.24,120.0,28.0,97,1000.06,462,-8.1098,-79.0238
2024-04-07 00:00:00,63.73,107.39,25.3,96,995.07,515,-8.1098,-79.0238
2024-04-07 01:00:00,57.88,120.0,27.4,104,1002.1,566,-8.1098,-79.0238
2024-04-07 02:00:00,60.75,120.0,24.6,85,1003.15,576,-8.1098,-79.0238
2024-04-07 03:00:00,61.95,115.08,31.1,94,1010.72,626,-8.1098,-79.0238
2024-04-07 04:00:00,63.41,120.0,30.1,99,1000.68,599,-8.1098,-79.0238
2024-04-07 05:00:00,67.19,120.0,28.4,87,1012.25,641,-8.1098,-79.0238
2024-04-07 06:00:00,59.49,120.0,27.7,91,998.66,698,-8.1098,-79.0238
2024-04-07 07:00:00,68.37,120.0,27.9,103,1013.86,639,-8.1098,-79.0238
2024-04-07 08:00:00,64.53,103.42,28.0,102,1006.94,603,-8.1098,-79.0238
2024-04-07 09:00:00,67.04,120.0,23.9,88,1011.45,589,-8.1098,-79.0238
2024-04-07 10:00:00,61.73,120.0,28.2,91,1006.99,556,-8.1098,-79.0238
2024-04-07 11:00:00,56.35,120.0,27.6,90,1008.21,577,-8.1098,-79.0238
2024-04-07 12:00:00,40.88,75.22,26.3,95,1005.04,488,-8.1098,-79.0238
2024-04-07 13:00:00,46.97,81.21,24.4,89,1012.6,497,-8.1098,-79.0238
2024-04-07 14:00:00,43.51,75.9,28.9,84,1008.42,450,-8.1098,-79.0238
2024-04-07 15:00:00,47.81,116.15,24.3,96,1007.13,450,-8.1098,-79.0238
